gender,speaker_id,available_clips,selected_clips,clip_paths,ages,accents
female,1e5851aa448be43682b8a9fa7afc9308723716c609bf1f5e186a99215c3aaabadb3e9ee0900d528f438df5139d26573a76b0f613c5cbca9898afceaca7eaef9b,2,2,common_voice_en_30406491.mp3;common_voice_en_30406494.mp3,fourties,
female,13ada2de7f139b690e62974e6c8ba1baa2b248a1f2ed6196d90f09c4383981f2280ef10adae419d40d74d79c9b1fbf64079b53d24dcb8ec04362b8d804c24b26,2,2,common_voice_en_19373305.mp3;common_voice_en_19373318.mp3,twenties,
female,4e0247fee43516a5a24d19a81ee69527a1e0a296bf0f45954c1435770c249363d525848e714b8ecc95519aea49a90d62d4097c5eeb30e1fdbf6634aac75f74c0,2,2,common_voice_en_78527.mp3;common_voice_en_78528.mp3,thirties,United States English
female,3dfd63d5e15450350149a9641bfca8a2b90bde888374f07f11cc38c2fdcb05947efbe8648e7f302cebb5a8c483cad912e2b741d99141352ff0ee6f18f7c24e4a,2,2,common_voice_en_17730429.mp3;common_voice_en_17730430.mp3,twenties,
female,6daf588cbaa9bff68c17c89e9f01d9f90c60b751c70861194de6b9eb09d3258f5eb1358a47345f5284d64946cf7dfb8224472b76a188592c395852d635165c17,2,2,common_voice_en_643157.mp3;common_voice_en_643158.mp3,thirties,United States English
female,837a4dcef23a63da866195fbbeba80e4ee18c3ebcaa1039dcda7a20a30d943e13f52c61a6e6bc1fa943a8fe67d52d58451908d27815440cc89c3728149b8bf84,2,2,common_voice_en_23379807.mp3;common_voice_en_23379809.mp3,twenties,United States English
female,e0e19c4e41322f05c07bcfb97be24eec1953a41ba45985f29a7a311887d89441ccee03e72638433f5f26f3ad0b98cefb034a3525c6d8b3d40153f682ea7f0042,2,2,common_voice_en_22204385.mp3;common_voice_en_22204387.mp3,fourties,
female,df731f652026a3cc1a1a572a65d0d465a1c105989a4de2cf2ea59669059da60eaeb87b5e9807634a39b381b4f66e4eb3950e7bbad7481fbb401a46c72e2db521,2,2,common_voice_en_19648410.mp3;common_voice_en_19648414.mp3,twenties,United States English
female,cf2ef662d94e1a79f1a8fdbcd49f7e896e8dd59e4f76e77aa7a1c387f1c1d65a86ffe7418cbf817baac7e057930fca97b9858cb6923c932b8492d15f327c762f,2,2,common_voice_en_18099743.mp3;common_voice_en_18099755.mp3,twenties,England English
female,dcc2fd101b130fe1a02a0a7014461574bf93bbd2415689e9206374a7e20ad0b49b64bdf5f66eec458a98432636bcaac8cb7115da15c8af380feba07d62e3e4b6,2,2,common_voice_en_39734854.mp3;common_voice_en_39734858.mp3,teens,"United States English,England English"
female,0d425eca9d2110277639de6cf7317c8b09f5a7f3f5818edb28f27d9124bfea84a53c0a7adf46326461c47dfc158c2b92653167c2a9a0e9928854569cd6d0126d,2,2,common_voice_en_31611581.mp3;common_voice_en_31611583.mp3,twenties,
female,8a54d63fdc8282d54487063c6c74f301eb25f62ac3ecc3aac9530cf96438c5f681b7439cd90b47a8ae8436c2aa538d38f3fc6035d8359260d761ef38d5dd1bc9,2,2,common_voice_en_19935033.mp3;common_voice_en_19935040.mp3,fourties,
female,a5a2203dde971b8daab6d0300f2b2b7a0d45e6efb5a883fa0f24d02c2d2f1bd6b242dc8984100019076719101f2e834d9416c7b49f0769e2350bba81550ae414,2,2,common_voice_en_39005483.mp3;common_voice_en_39005983.mp3,twenties,
female,77f1089e97091823cd26e8cb6368df56ad8c451e9ad163f07c4a0888a0375744bf4e1cb8c68ec5d2c486128fafc351116c9d7c47c5b053848eb3f0500f744d3d,2,2,common_voice_en_18317514.mp3;common_voice_en_18317544.mp3,twenties,
female,91d1e0377d4f74147eb8b21272739ec8904a272b47f46f72d0641e2588ef2ac10aecc020d5dd8ebadac96eedaa8b4df43034ef219c0b96dd383f9c1b265cdc11,2,2,common_voice_en_35437451.mp3;common_voice_en_35437452.mp3,twenties,United States English
female,0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14,2,2,common_voice_en_23719016.mp3;common_voice_en_23719019.mp3,twenties,
female,531899ec99e74c34f803c5290cc9e3698ae21cacd51095a023a7bb866d71f9629c38d6a206f98705b958bf5ef5f7287ba3e3424943f35aef2a554413239faccc,2,2,common_voice_en_18093355.mp3;common_voice_en_18093359.mp3,fourties,
female,db33b2e2caf97dcab6cd83131afbeb235562514566183c1f9737ec4ac96195194103623b74b86c02a141fd89631f58ca50849a04e6350466303ddfeb37f5a4ea,2,2,common_voice_en_32941670.mp3;common_voice_en_32941672.mp3,fifties,
female,96aecfca0067e2ea58a755269aa9da2633df1ecac3f84c1ab773803087a865ef6b7f477c76df4683c74f193f07104673ab119c6a6962ab0666fab9fc56c49d35,2,2,common_voice_en_17290742.mp3;common_voice_en_17290744.mp3,twenties,"India and South Asia (India, Pakistan, Sri Lanka)"
female,0a86ee1f47ab2116c784442469107093f7c50d7f869f88f8a2af47e9a7ec6fe5c245e9d56a12124463f51884bc59a4adb4715dffec634ca434e5205c14012fc8,2,2,common_voice_en_19708695.mp3;common_voice_en_19708700.mp3,sixties,
female,1c66922f2f553553778a14701828926fcd244267476ab218600b374a7cf1538f6e0cb3fc8cf42c2a98734617d100a4f16c6f4dd6771ba8c7c69cfbdb4af0184d,2,2,common_voice_en_17568095.mp3;common_voice_en_17568120.mp3,twenties,England English
female,efeef30277638c05606c9ae0e54f9c8fc4a4f7cebdbaf01613cbdfd47a604670a08825b415e51f2e9dc7ee4e95ee2345d72f7995710829755ecabf759ef51c77,2,2,common_voice_en_18198215.mp3;common_voice_en_18198217.mp3,twenties,United States English
female,89309beaba8c55fc5b33eb6a3495e46d9128e6bdbe5acb13c82a222b624480b6d8956b3281688e2e48332868008f200b46381f995b3d56b46dab31fec28eb4f4,2,2,common_voice_en_39590075.mp3;common_voice_en_39590079.mp3,sixties,United States English
female,8e030a0340138377e5d97cf96570391e7eb2c40ce366c583d2e95a5006136ce8f1a783bc01e9d4a6b8496973fca3b6bfaff481e9e53cf9c08ff82374aea4c7d3,2,2,common_voice_en_550726.mp3;common_voice_en_550727.mp3,fifties,United States English
female,94c84c69970de1ef08b1cf7a6ce6905755991561d80eb45ea40e4b231aee1ff98903105bc16b30ab85da61aac12d1e5f15b0d67f58bcdb21f8c0428aa409598e,2,2,common_voice_en_20586173.mp3;common_voice_en_20586174.mp3,twenties,
female,2f5da29f3185ed414cfb4ae53a9375eb8202b45218ccdf304e10c5a908233fa83077bc451d1b36980de636826b676f7fa2f408dc75799efb863eab3acac217bb,2,2,common_voice_en_39862173.mp3;common_voice_en_39862220.mp3,twenties,
female,9eeffb85b293c39511442e38a98a95ec130255433bd615f488b530ac4c0ad0773b0cd39e18c3bfb3f3d6a8d66cb236de22fcf2346ca425f6c67c44c81249cc1a,2,2,common_voice_en_31716416.mp3;common_voice_en_31716424.mp3,twenties,United States English
female,1127fd9304e06e6f9c760828e8e026afbf2d8e5016f0ce8ae7f97b1a1d8bd44cc53432d5e86ac7ff9f8ea54e5028006a0b855b1898fe7784a085c72063030eee,2,2,common_voice_en_19621124.mp3;common_voice_en_19621137.mp3,twenties,
female,fc8a62e37d67f6b13da86122d0d9d62585984bb48d6c7d83b4b5d5629c7d4b4790da477bab77fe08fff01a0a4fc307899a9fcc3bc0633f68f85128cd0db2283e,2,2,common_voice_en_17266326.mp3;common_voice_en_17266327.mp3,twenties,United States English
female,41c641076e214839286e06e738fb2405915b4d8899341175dd401cf22171c02e0af6bff06f6e94d47fe8eb6cc82753526f08aceeb5f1d455376e0727e2ae72eb,2,2,common_voice_en_31070493.mp3;common_voice_en_31070494.mp3,sixties,
female,d0415d85acda04fb6874fa1774d9a7604b471969de34c526ea7134777d0d349f224124e21e5504a1f48e3ba947f161396f1181ae5e93c329cade8abd0c8f8777,2,2,common_voice_en_20644765.mp3;common_voice_en_20644782.mp3,thirties,
female,b4e297786c1e7dde99ddd7d8c31799d6b3cdd592e3a5110467f133df8a2d99d679a346179ec5f9e27acf648307c754f402f51e8c84bc4bcfa5b03d11b1e85c39,2,2,common_voice_en_17576198.mp3;common_voice_en_17576200.mp3,fourties,United States English
female,bcd6bee80f12ed0cdcfb22c2fa1c8422a038c96f8da4a8c7a4e1ca938734bf24f1bb6bb77c59e2d33089af8cf108837e1e0786504a72e35797892939ae2d969d,2,2,common_voice_en_22298919.mp3;common_voice_en_22298921.mp3,twenties,
female,27f64882df2c1ba72d0a6574fda79a48b4a0fb38b375e9c6d5599c9329dbc7ed914511c6b4fc24c50a48f8808b2fb86d31feea0c192c345cea82bf6cc87a013f,2,2,common_voice_en_18238482.mp3;common_voice_en_18238484.mp3,twenties,England English
female,7aa3df30c263b19600f1d3bb33e96913f101833a63ab2f3dccf93317ec11dfb60b265361974478be22ca3970ccd63021a9f18f1cb3e69f37f902365cf44dfd70,2,2,common_voice_en_19609644.mp3;common_voice_en_19609648.mp3,twenties,United States English
female,e764ee21e318de4dac69e91e7c52ce5853730c9522b307310d996f1ec710f735b80f563e51d36793da32121d266b77b72721e8e59bd4e8e4a679588be388eb3f,2,2,common_voice_en_1035565.mp3;common_voice_en_1035566.mp3,teens,"India and South Asia (India, Pakistan, Sri Lanka)"
female,3353b846f6282967eb8ca94f7aceaa3e940516340dd5b5da4414c4b16ef29fb4f9843b765ae70acad8cac25d700097b3517a59f81825d4a4f70940d62ae94f62,2,2,common_voice_en_17503252.mp3;common_voice_en_17503256.mp3,twenties,
female,dbbab10d605124c9dda9cc7be352ef268cfdb1b3acb56f63336f5e95a12205f5379b02da9bf376911a17dc63d7e0b8886153961c427dfcbfa91a664a8e65e016,2,2,common_voice_en_607195.mp3;common_voice_en_607196.mp3,twenties,"India and South Asia (India, Pakistan, Sri Lanka)"
female,5e944a29a00ced6b4b7bc29a1b7c94d153837205d3b014156b5ce916a2d392abcafc1564db9c57c2b666b6f5902193348e40fc92cc50a01041b4816349a06789,2,2,common_voice_en_28197048.mp3;common_voice_en_28197049.mp3,thirties,New Zealand English
female,19ac667150feec161346c82d598c778ba54fd9eeffa0196b74124a9645c8eefe09a6c4560c7100b42105f6ad87c42a2d2010e7e073741592f4614baff3d0ed1e,2,2,common_voice_en_19715449.mp3;common_voice_en_19715450.mp3,teens,
female,acc1db86a27772d3d34cdde28bb2b1640e6b81a8b5a836d37a811102747494803f9d6490e1f41b0a93001169f2e78e702aa4bf156045ecdfd0bc0a0aa89f58b1,2,2,common_voice_en_31770143.mp3;common_voice_en_31770144.mp3,teens,
female,2f38b75a0d3e0bc7435fdd3b1b195f874300f8f696a21f41cbaf11f731cc126a8e303eeb7e7cce5d1eca67943f90dd6954f519fb20f5af27b7b44838d9e919be,2,2,common_voice_en_37728197.mp3;common_voice_en_37728199.mp3,twenties,
female,ac351c3ca7f1f9beadf91b8414f6e6f0f4ae324b1e594a592a5dbd750d7998b77e1bd798933bc60903d302ee167a0aee83001a9a79eea37fcee91c602b0407e5,2,2,common_voice_en_36765759.mp3;common_voice_en_36765761.mp3,fifties,
female,4adbaaab8e28252d2d593d2527af35c4644c83f0c4da06b8f6e5784a28a306fca662967eb2aeb4aba3935ff0db983951901c5a8be9b8bd04b6280d1b9a80a4ba,2,2,common_voice_en_36937895.mp3;common_voice_en_36937896.mp3,twenties,
female,01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b,2,2,common_voice_en_551373.mp3;common_voice_en_551377.mp3,thirties,
female,99910a2eca9251fc8233d74546dd98cec1dff18792ff233cf1b24b96501a2756ef00cb7a7de4c880c2cdf2b5438bde6ba96c462189572107dbf0ae05602f18a5,2,2,common_voice_en_22239665.mp3;common_voice_en_22239668.mp3,fourties,
female,e644efa235faadffa0b52d9f8a8768d5ab2865b7f88c09c9bb359c77968d13451815aa308c0b8731352054216eb57d2a73e108c9e9d577d885f346b688cf5361,2,2,common_voice_en_18388504.mp3;common_voice_en_18388516.mp3,fourties,
female,923ec8a88164f171d75dfcd3917471a100b7e3585c48cdd530c705f3740f20ef74e04a8c1b3a0d5fb8680a8e72434ba94d922172976cf2d2d8862f4b0c8fa2dc,2,2,common_voice_en_27654278.mp3;common_voice_en_27654279.mp3,thirties,
female,5e525bd298809e16f6b43b81cb82f642bfa0ac59bbbdf62c4ea40a0eed9e23bf20f84bd427116069a6279b2a6ca3792ef4383c1c24ea4458774d050e5011dfbb,2,2,common_voice_en_19532959.mp3;common_voice_en_19532961.mp3,seventies,
female,e9cc3949d9b87864e2727112229c732040c1e4e075a4ddd22dd89394ed1866217ad241739862cee1b06f30323bb7ca272dd41d0af06e7152d77cc5ebdc3f637f,2,2,common_voice_en_22050535.mp3;common_voice_en_22050536.mp3,twenties,United States English
female,72cfa8218f494ec0406ffae1b0b41bb5c08d2a5b9caea2926db36498b615701d5fc42fcbfafd69968ef59b01ef1e9f34d5d419d2ebdaa8cdfb67a432c9aa49d1,2,2,common_voice_en_23593449.mp3;common_voice_en_23593451.mp3,twenties,
female,4d3046a6b04282da414658b73621dec96d0b5249eea54b6d29a729e970f40a66ab27b12d7b29f72c383842e4bbf79574b2ec6a055d33a0b8f4e71d89f7ea8d70,2,2,common_voice_en_38016542.mp3;common_voice_en_38016546.mp3,thirties,
female,bb3ba0ca33e3602f88128f5a689c4e8750c44636aca56c2f6ffd221d0d2fbc42e44415ab3a7fa57ba147c6337cc29652d3d3a8895603de90386cf59ace45a5c5,2,2,common_voice_en_40436565.mp3;common_voice_en_40436567.mp3,twenties,United States English
female,19fb27444eddb6f5883355148f15d37fc957f474202fd3d2e91bf6a30de30636c35effc1de90ae6e509f75a1f66b6957661c51858a931cf60be17a4abfe82481,2,2,common_voice_en_18304023.mp3;common_voice_en_18304024.mp3,twenties,
female,03a046e370a811d2b38d37e2a477269c886b1a204d788725a4007c28de5052aab8758f85fefc314699b50c107a85a8de0c31517bb4dac72769e504572920306b,2,2,common_voice_en_17423996.mp3;common_voice_en_17423999.mp3,twenties,
female,c1002582a4def8bd4bd4b803503685716e84e01eee38e405ffbafdaf91553a65dd99e53c8f81a42a6d1dc95fe0181ec42298155af9795a6960d0d80daafa5ca0,2,2,common_voice_en_21730660.mp3;common_voice_en_21730661.mp3,twenties,"India and South Asia (India, Pakistan, Sri Lanka)"
female,48636700359786c36f680071c696fea55c28d610b519ca634a53c76f3837bb86df738826974217b81a73618dfe78580e8750e4c29a232ed8debac87297b2430b,2,2,common_voice_en_19708705.mp3;common_voice_en_19708707.mp3,twenties,United States English
female,b85c2ed40dd148508b30c1af6856a9e93b4fde6bf92a12856e0105f8f3c3d3cc5623b56528e177093105bd0d03960f7893356f013961d7a3697673e7b72734e6,2,2,common_voice_en_41486401.mp3;common_voice_en_41605154.mp3,fourties,Israeli English
female,9efb5578776db3d463c3f97aacaf1cba1a6ddc032172a7b7fc42bd356a4d0a237587268403d58c92a36e85c43504a4864f3991e35cf7b2a1ae883af7db361f72,2,2,common_voice_en_665719.mp3;common_voice_en_665720.mp3,seventies,United States English
female,e0eb400b7dbf479eb0460f594af40d1472bff33a98524e4001c49846daa9b477af7b36389f50330369447b2bcc49513e3800cdbcc38e56b3d56546a0952ba75e,2,2,common_voice_en_17912298.mp3;common_voice_en_17912300.mp3,twenties,United States English
female,7e4a5155ef7068f3d9140db752d800b628435fe1a263902b525a2aacb9dfaa7f1c39308809991df5603459195ad24a4400a5312569ed00d3cebfb11cae211fc6,2,2,common_voice_en_474449.mp3;common_voice_en_474450.mp3,fourties,England English
female,7f09df51c941585bc5f1ea358c8c27a564b5b05cdadf3c2a325fb4f3edb37cbe448e4fac90ef6bd4f47464f416d330488a02c02b584caeaa9f55d37fbfa055f1,2,2,common_voice_en_22802253.mp3;common_voice_en_22802255.mp3,twenties,
female,11b98b518071d4103599654c0db149cd67e2b9b4893d4b126f86acbb94d457a11f3ac7a0c61cec1aa05fb58e768a104e8d8dca45d3366a8844269a526f9632e9,2,2,common_voice_en_39548773.mp3;common_voice_en_39548774.mp3,teens,
female,d949f64575c138cf3c9eec7fdb8241318fc11f94598b0e991ae6e3ff2be4eb4f3223d0eb348fdb70b17bfc2edfb26561d02dce3af9bd6d6283815a3808ab38d1,2,2,common_voice_en_39964391.mp3;common_voice_en_39964399.mp3,teens,
female,8f5e29ac92fdae62b43e948ec52a48fea6af775a0af66d855acd52bad509e1ef2e88ab0316fdc001d50acd72f8e95e683f298a9cf6883bd5bb52d4a05923475c,2,2,common_voice_en_18425394.mp3;common_voice_en_18425397.mp3,fourties,
female,27f5f89604fd3eaa9692918769377945c0dfd53b1b0e4f2b42b871041aa514ceb4d0182ba5635038ec6d8f80f51ff6d54219fc5e307e463a4e228197114e248e,2,2,common_voice_en_26523110.mp3;common_voice_en_26523112.mp3,twenties,
female,e51abb905e9524b2a6c2618c31ca8e83bc6b844f3f909fed564813a663787ebd90cb81175514b06d4159786c9ab21dba672f3c7d6761b3608b3bcead7678954f,2,2,common_voice_en_38620480.mp3;common_voice_en_38620500.mp3,twenties,United States English
female,27bdbf842de58f4e3c3ed44207cae39770e2145c6c9ce9174cc050ab6e9d2c8ca2dda2737992e4893bcb5b1628b13c1db73046429c3b60ea3eeaae910c79cfae,2,2,common_voice_en_18754521.mp3;common_voice_en_18754523.mp3,twenties,"India and South Asia (India, Pakistan, Sri Lanka)"
female,19ee3fd05db42b1d9da4ec3220fa08be077dc338a883cc019f304b87f33c37069c845d39471e71cadb17a9d86454f4d7f531ef04718bee5815a9e9f4a87617e7,2,2,common_voice_en_17679459.mp3;common_voice_en_17679460.mp3,thirties,United States English
female,1018d1fe8d697adc4c2357fd22bca29a5d7346d21e5570bb69b316604d2bb9c354faf4060b73c7ac54a67e0e7d226d18898365eda78518fe763461437d1bae5f,2,2,common_voice_en_20289.mp3;common_voice_en_20290.mp3,seventies,
female,15775f6cdd607cfde3db885182bad5b65901f0d0333c22328274398afcf955a9ced2505838c29dd34bf6c67f01ee60d5128714d2408ef8939e989fadbe11c72b,2,2,common_voice_en_19988809.mp3;common_voice_en_19988815.mp3,thirties,United States English
female,ab8205171ab462c8dc7d2edf494d9797ee5b67586f64cf6f8a3c263d17548a217cf8a234effad0b69e8cbbe24e532abdd431d5834c7fe92c28fc9b217ec046fd,2,2,common_voice_en_498244.mp3;common_voice_en_498245.mp3,fourties,Australian English
female,ad4151d38d69ab359910ef7cb2d1b5e55341cf4c07db6107d3c7afb299c9e5455306244dabda93b54cfb8adb916f654f5dba2890ad5b4901ee1c192986bb21c7,2,2,common_voice_en_17285930.mp3;common_voice_en_17285934.mp3,twenties,United States English
female,2366cb8a6e06e0f953cc049c422c10b9eec926019c167e7b88e56d88fc71ee63b93cf06e70bb495a2a7d7439a23304287b897cc413c70b894b2e92cc3c59aa0d,2,2,common_voice_en_18828400.mp3;common_voice_en_18828401.mp3,teens,England English
female,387b9bb6a39f36a201793d24d8e8f3225b3f2b7284a1822553a24a97eb7105424ba78be9c000fc12c7ab9d2ed68118abc4cfb9200789bc369dc2bf700d6539e3,2,2,common_voice_en_27386231.mp3;common_voice_en_27386232.mp3,twenties,
female,76c567d5493e6c70bc035d1e5e455db742c12889b6ca1e6da933d8016fc8212c1ee665fe14c4091924b3f6ebbd2d3d467b4e41d5d59e7002841d4a53ee048995,2,2,common_voice_en_31822774.mp3;common_voice_en_31822776.mp3,twenties,
female,864fc084b39c203a02b94fccafcd96698c37514720aaa14feee50eec1e6b8b8e42f3d237c69fddf4cb4547ddd76ae59dde49e6f58f2efecf337c1d88df90561c,2,2,common_voice_en_623388.mp3;common_voice_en_623389.mp3,twenties,United States English
female,ffaf768f37b23a2438c5e50aa742e4d07acdb710b8abc363e88f88eb97ae40c44216736044aa0b41dc47fea676468b79e0fa4fb5556f4c5c39a0c3a96274be24,2,2,common_voice_en_17437930.mp3;common_voice_en_17437933.mp3,twenties,United States English
female,91021dac4202d776e436ccd6facfb6d810ed6f1ca7c4c6fce2787cb81ba148eb0c03d50add180e29f8ab4a5f07c05ac486843e6e29910adde0ea8d9e73708be7,2,2,common_voice_en_17562715.mp3;common_voice_en_17562717.mp3,fifties,"India and South Asia (India, Pakistan, Sri Lanka)"
female,d35bc38c3247a264270a48c40eb8e924b9870e6e2ed2b52259f24c4ddde21cf8216bc84f7458931a5c6c5de05e1cef2323424b1c9335e500b83fd9a5623a5c11,2,2,common_voice_en_18758926.mp3;common_voice_en_18758956.mp3,twenties,United States English
female,8f418fd4b02bde532ba927866f6602f24dd24a47ce82759a1ad1bbaa071b762ed3b64bcd1ecc8cedd87d648bcf3603f55f35adeca7d779495efcb0f09a616e00,1,1,common_voice_en_41599299.mp3,sixties,United States English
female,03fad53a118865b36566e7c054e15049ca9e80d0591eb0e76b86fbb48218592c5e01a95e2b15d4378bb1eaafde0f8acc15a25ac4112718f35b3614d281081bc3,1,1,common_voice_en_38458960.mp3,twenties,"India and South Asia (India, Pakistan, Sri Lanka)"
female,531bc5180eff196be081ae312393e5d952e9ff7c8753dfe21262201dd7c40708877af42d5e75b5aacf02f9ee57ea34f056c0dc9926cf3cc4ac1584d6ebf723d3,1,1,common_voice_en_17902441.mp3,thirties,United States English
female,a64933b68b3ba1075a101d2b6134a596b281e69049ca6df15d13cbb1732d79ba3c01b9a5fe2c9f09108366b3c67d75987176a894b03e484462d76a3230bd4adb,1,1,common_voice_en_21374777.mp3,twenties,United States English
female,2151f408c6e204404c07e539047313ce6852f14ff52547c3616fad30f9e03ebf5e225cd98e5e170aa95705d413b6c3d357b48aa19285f08165e5dd2030431fae,1,1,common_voice_en_40316154.mp3,,United States English
female,77f09aa16fe8ba6433f44b34764a744dca1092483dc719f0738bfafa1eb6d6335b88bfa840112acc19e0d9d5f3ee209b793c9767cc63b312e0b3af3c9b8c912a,1,1,common_voice_en_19706318.mp3,twenties,
female,6aae43ba7ab98555874a30d8445de009958c667c62ae86b69078c3084fc4c4bbbc9116ad76d8cfb6c4528712bb97eac3cd3f3318b1f574e32e79f9dd669255e8,1,1,common_voice_en_20172863.mp3,twenties,
female,ee2cb7af7dbbaf8250cdcbe1d385b0ee8bbe9a2bdf2fabece9aa1ed514965019a71bcf5d0b287ac4c83d9683693164c56f4cdfee41726756bc5b84c200a27eea,1,1,common_voice_en_17895301.mp3,fourties,United States English
female,ffd4640d6c3d4036401042ff95578afda238716c696695fe257d8631bb050e8c5cc93d886a4f2d07f6e6f059d03857cdcf1b5f3594686b7d23744103ab36c626,1,1,common_voice_en_26830417.mp3,twenties,
female,f46ec1d6e9766878ef8da3196d9252e13bfe76bedf46bac3a782867da69f2b649538c9206176072535fc6e96d2230dae10253a33c411d9bc347ffccab6a876eb,1,1,common_voice_en_38430687.mp3,twenties,
female,59e26cf7c063f10ba0e0dbc3b4ea4f0f927c54ae240f0b528ce9af59447b03fdedee406537546a092a36253afa96b9b1929b4ded44c82618d9a249b0729917c2,1,1,common_voice_en_17410561.mp3,thirties,Australian English
female,f7c3ab33077acd0f5d5b7a1d8e3f49dc11540e1fbe923cec85e56293206549a84850c61089863ba4bbc1e747865771f0ed599ef8469108864d7793855af05aa4,1,1,common_voice_en_20234122.mp3,sixties,
female,7859367a3903b52a967989a8520e412787b655f99573a42cd76820deee6b5c0cec5f3abb07b9cf5d2ac05d3f03f3c8e2f82528f7d33076d9ad6b705c7ca30275,1,1,common_voice_en_38189490.mp3,fifties,
female,bb27a7cb9133a0ea07e4d3e51dea7c0f279fe9372850d00695aa2787f78dbe15dff539cc70980e3f97881593b641e243323b657682cabb0199f857b1deb9641f,1,1,common_voice_en_24601943.mp3,twenties,United States English
female,9397f538f2742a2bdf4684dab8d19a56668acc875b829d85cb843e22d8ef8c9294823e6a973923138c1b1163f08ecde1d8d03607b877e4737726b928fe76f0ef,1,1,common_voice_en_22190565.mp3,twenties,
female,230b90cbaede3d790fc06aed5a301407a2b7be9a92daecf6c935636a355b6336f8312e4e682ba3c71a91a08902819081bcf902d70098faa92c423f522596a88a,1,1,common_voice_en_41686547.mp3,teens,
female,063b9b95dd52a143fe156608f0027803ab9007d8568d54b8ec6490e653682b040fba9ab5c0bb151cd73e2eec048c68eaa08552903423f17db2655914a9f84323,1,1,common_voice_en_40090899.mp3,teens,
female,9b923dde5f1b7aec96a591d523abf98b870ec59001b5e638f203034c78cf618d831af38767f84a0e7570f58b0fe57e54aae18e1d3d8360ad0ff2307bd6c4b489,1,1,common_voice_en_17328123.mp3,thirties,
female,f96ce525d123f99afedc7b6950dfc0ed6dfac48dcdc5895252d84a41c1e665822d8ac28dd7d9f2d098b733695ec6669eeafb4a571f4ec43233424d3d13bfdecc,1,1,common_voice_en_66713.mp3,teens,United States English
female,d3813d0b8804709bd8d4f3ad937e09e286ce50a90d0f263abb72d343818aba4db614141a256f5f60b4904f53e95f63eaa66ea10b2a4fc9fbea18a751f5bc0449,1,1,common_voice_en_17250431.mp3,twenties,United States English
female,8e2fb14a890c29d5b5b0e28bf060c6d14091df1fe71296eda3ae892f7c87db84198f63b3165606dd3bfe953e640e97b9d2faffa0124da62256959d401920d364,1,1,common_voice_en_159722.mp3,fourties,United States English
female,d9a3f3e32c1594599bf1342bc1a87713124357a95ef1ab1ca380f57914f1f370d6f87ff8926e87be3c5acb25a091a24414c5e93e400b8b7b4433c6e3fc70169e,1,1,common_voice_en_41826133.mp3,twenties,United States English
female,1ed08d5d71e18d16c8707b187713464a7e07e17364c7cff3c86dabe5ae58c6a21ef39a193d13c2cc51676c0c01cc3c45b1c1a25d9cbf92618defbc2ad9220398,1,1,common_voice_en_37433497.mp3,twenties,United States English
female,3ad734a9b3b939b5f62bddf6344cf30d7f367c0bb8dc1c82cd7d0aac68205b329dfc0649ae82b8d45b8eb498fa4bf215d77024659104f1cde1a339dc781a3f19,1,1,common_voice_en_18151607.mp3,twenties,
female,3e186ef591ed3d370f9122c416439c374348c9f8d77f5d4119431b0cb4641e53739ac3a2273105643341586eb72fb404a2c84a6136f1c05b9e8f7453e3a3cc17,1,1,common_voice_en_39248119.mp3,twenties,
female,fcf0cf49d7ad632c8f6be61859c9991c8e8eb08dfb5d6498d1360770f87f4787942cf173b3dd7cd0bea445c17ab89873f696eeea5c00b12a9ce97effb0ce164e,1,1,common_voice_en_20331229.mp3,twenties,
female,2f8b66fa8cc12253deee2c0f45f3f2d26f2085dc06a9a658e7734f8789bb4a964e9d7752f443dfe090a6aa72ce829c3e499d5f609830732792620e0be8058df1,1,1,common_voice_en_40656101.mp3,twenties,
female,f78e930844d95254936b43be98c169c4ad982197c9cbdf13056df845095fcb64dd741f9e2f1bcfb7ea99a0dd239a841c156688c8862a1a9ff9660202b73dc999,1,1,common_voice_en_19489627.mp3,thirties,
female,051427aae19a8edb1ecc7e438a117f63fc3358f1fd9d5ba9e35636bf8dfff88332469860d6c192fb09d67eaf614ca6916b0405adb4becfce54c8f274da1e999c,1,1,common_voice_en_125399.mp3,seventies,England English
female,7e29b4196b61b05c461687a3ed9c2451644e98be0e7658f70c304a621adb2e6bf8adbd726f44ba01fd518c982be574988517cc63169aa5de732ec8931dc4c158,1,1,common_voice_en_39066298.mp3,twenties,
female,1d35648efbb846e5202d74ab30e082a49c167a5a3e58c0849209cd50aa384c06487cf4d91cc8849c4a8753827c1819e28fd7b2c22da62a7d204eb29ea8f7178b,1,1,common_voice_en_17442655.mp3,twenties,
female,cf5a3a79c90aea91581b4d1bd3b9ef2fc907865d9e083c6470979d5d7142fb44a53483480136bb3af214058ea7c52bcb8d9f99a71784ae9c51c286de59707ff9,1,1,common_voice_en_86581.mp3,seventies,
female,1bc0713a5dac324c872a49ea5ff963968ca1f3d41edfcce2f467ff6007bf4c0cec8229194f787d1e9fa186afc99e7e6d8096c1b77cd7643b40c0ffab15eafa93,1,1,common_voice_en_35473863.mp3,twenties,
